Hourly Dry Bulb (deg C),Hourly Wet Bulb (deg C),Hourly Direct Normal Irradiance (W/m2),Hourly Diffuse Horizontal Irradiance (W/m2),Hourly Global Horizontal Irradiance (W/m2),Hourly Albedo,Hourly Wind Speed (m/s),Hourly Ground Temp (deg C),Hourly Mains Water Temp (deg C)
12.65833333,11.23853437,0,0,0,0.14,2.1,20.062,21.94033704
12.84166667,11.36546814,72,16,23,0.14,0,20.062,21.94033704
14.64166667,12.46607852,418,48,142,0.14,0,20.062,21.94033704
16.53333333,13.40188446,673,75,357,0.14,2.6,20.062,21.94033704
17.84166667,14.03320717,777,97,561,0.14,2.6,20.062,21.94033704
18.65,14.59817909,833,113,735,0.14,2.1,20.062,21.94033704
19.89166667,15.54429245,868,124,867,0.14,3.1,20.062,21.94033704
21.24166667,16.29968663,890,130,949,0.14,3.6,20.062,21.94033704
21.7,16.13483964,888,131,960,0.14,8.8,20.062,21.94033704
21.99166667,15.97278428,878,128,914,0.14,9.8,20.062,21.94033704
21.55833333,15.65691098,858,120,813,0.14,9.3,20.062,21.94033704
19.81666667,14.92540471,815,106,660,0.14,10.3,20.062,21.94033704
17.90833333,14.18897288,386,149,347,0.14,10.3,20.062,21.94033704
16.26666667,13.76961139,225,112,186,0.14,10.3,20.062,21.94033704
15.25,13.32084825,234,34,65,0.14,8.8,20.062,21.94033704
15,13.44757338,0,1,1,0.14,7.2,20.062,21.94033704
15,13.525051,0,0,0,0.14,6.2,20.062,21.94033704
14.65,13.24078319,0,0,0,0.14,6.7,20.062,21.94033704
14.4,13.12743635,0,0,0,0.14,4.6,20.062,21.94033704
14.10833333,12.67323079,0,0,0,0.14,5.2,20.062,21.94033704
13.55,12.35763819,0,0,0,0.14,4.6,20.062,21.93806525
13.3,12.35853966,0,0,0,0.14,4.6,20.062,21.93806525
13.00833333,12.07545429,0,0,0,0.14,3.1,20.062,21.93806525
12.45,11.69547117,0,0,0,0.14,1.5,20.062,21.93806525
11.90833333,11.28087228,0,0,0,0.14,0,20.062,21.93806525
12.34166667,11.37991936,10,15,16,0.14,0,20.062,21.93806525
14.08333333,12.29158257,254,71,128,0.14,0,20.062,21.93806525
15.99166667,13.17919725,484,119,322,0.14,5.2,20.062,21.93806525
17.63333333,13.8060366,615,160,526,0.14,6.2,20.062,21.93806525
18.94166667,14.45604564,657,184,674,0.14,5.2,20.062,21.93806525
19.4,14.9006224,645,216,767,0.14,6.7,20.062,21.93806525
19.75,15.16318838,722,217,880,0.14,5.2,20.062,21.93806525
20.35,15.25988027,739,221,910,0.14,5.7,20.062,21.93806525
20.6,15.406856,745,215,881,0.14,12.4,20.062,21.93806525
20.6,15.36013385,724,201,785,0.14,5.2,20.062,21.93806525
19.9,14.80405786,661,177,624,0.14,7.7,20.062,21.93806525
19.10833333,14.53530586,467,142,382,0.14,7.2,20.062,21.93806525
18.25833333,14.1471587,350,99,212,0.14,4.1,20.062,21.93806525
16.80833333,13.10282172,64,45,53,0.14,2.6,20.062,21.93806525
15.80833333,12.50491743,0,1,1,0.14,2.6,20.062,21.93806525
15.25,12.45757077,0,0,0,0.14,6.2,20.062,21.93806525
14.65,12.31403216,0,0,0,0.14,4.1,20.062,21.93806525
13.75833333,11.73130352,0,0,0,0.14,2.1,20.062,21.93806525
13.94166667,11.50900913,0,0,0,0.14,5.7,20.062,21.93806525
13.75833333,11.47513765,0,0,0,0.14,5.2,20.062,21.93521162
13.3,11.38522219,0,0,0,0.14,6.2,20.062,21.93521162
13.3,11.38508788,0,0,0,0.14,4.6,20.062,21.93521162
13.3,11.26900076,0,0,0,0.14,4.6,20.062,21.93521162
13.65,11.33472748,0,0,0,0.14,6.2,20.062,21.93521162
13.25833333,11.30988735,1,14,14,0.14,3.6,20.062,21.93521162
13.73333333,11.62015795,53,82,94,0.14,3.6,20.062,21.93521162
15.74166667,12.48481674,338,136,277,0.14,0,20.062,21.93521162
17.63333333,13.4132657,496,206,499,0.14,3.1,20.062,21.93521162
19.29166667,14.34633052,584,249,682,0.14,3.6,20.062,21.93521162
20.35,15.03088038,633,280,819,0.14,3.6,20.062,21.93521162
21.24166667,15.95394182,664,291,900,0.14,5.2,20.062,21.93521162
23.625,16.37893985,674,293,921,0.14,6.7,20.062,21.93521162
24.35833333,15.69591096,655,285,869,0.14,10.3,20.062,21.93521162
23.55,15.07135919,571,258,717,0.14,9.8,20.062,21.93521162
23.00833333,14.65270537,510,230,574,0.14,10.3,20.062,21.93521162
22.45,14.49977204,380,183,377,0.14,10.3,20.062,21.93521162
21.55833333,14.25927138,247,119,199,0.14,8.2,20.062,21.93521162
19.81666667,13.77657641,20,40,43,0.14,7.7,20.062,21.93521162
17.90833333,13.27188771,0,0,0,0.14,6.2,20.062,21.93521162
16.55833333,12.98102626,0,0,0,0.14,6.2,20.062,21.93521162
15.45833333,12.64439277,0,0,0,0.14,5.2,20.062,21.93521162
14.65,12.49304818,0,0,0,0.14,5.2,20.062,21.93521162
14.10833333,11.52447196,0,0,0,0.14,4.1,20.062,21.93521162
13.9,11.53720617,0,0,0,0.14,3.1,20.062,21.931777
13.55,11.65908548,0,0,0,0.14,2.1,20.062,21.931777
13.65,11.59327178,0,0,0,0.14,0,20.062,21.931777
13.55,11.41696412,0,0,0,0.14,1.5,20.062,21.931777
13.65,11.33277226,0,0,0,0.14,0,20.062,21.931777
14.19166667,11.88690902,46,19,23,0.14,0,20.062,21.931777
16.38333333,13.729326,350,60,137,0.14,0,20.062,21.931777
19.08333333,15.60961954,404,133,300,0.14,1.5,20.062,21.931777
20.64166667,16.59884255,563,158,491,0.14,2.6,20.062,21.931777
21.45,17.20871624,404,246,546,0.14,2.1,20.062,21.931777
22.63333333,17.59557404,605,251,766,0.14,4.1,20.062,21.931777
25.28333333,17.55325006,453,316,731,0.14,5.2,20.062,21.931777
26.35,17.25965347,388,288,648,0.14,7.2,20.062,21.931777
27.38333333,17.43182397,270,328,569,0.14,8.2,20.062,21.931777
28.65,17.32880871,736,173,765,0.14,10.3,20.062,21.931777
25.98333333,16.77617251,727,117,606,0.14,11.3,20.062,21.931777
22.26666667,15.97136598,678,104,448,0.14,10.8,20.062,21.931777
20.80833333,15.25280082,597,52,243,0.14,7.2,20.062,21.931777
20.25,14.66631376,264,34,66,0.14,7.2,20.062,21.931777
18.075,13.91053403,7,2,3,0.14,5.7,20.062,21.931777
15.70833333,13.06245234,0,0,0,0.14,4.6,20.062,21.931777
14.35833333,12.52848265,0,0,0,0.14,4.6,20.062,21.931777
13.25833333,12.24199885,0,0,0,0.14,4.6,20.062,21.931777
12.8,11.98994326,0,0,0,0.14,3.1,20.062,21.931777
12.45,11.69484004,0,0,0,0.14,3.1,20.062,21.92776241
11.90833333,11.28034298,0,0,0,0.14,2.1,20.062,21.92776241
11.7,10.91813087,0,0,0,0.14,2.6,20.062,21.92776241
11.99166667,11.08793276,0,0,0,0.14,3.1,20.062,21.92776241
12.55,11.46523261,0,0,0,0.14,3.1,20.062,21.92776241
12.45,11.41552567,13,14,15,0.14,2.6,20.062,21.92776241
13.48333333,12.19303687,220,64,111,0.14,0,20.062,21.92776241
15.39166667,13.39771293,483,108,307,0.14,0,20.062,21.92776241
16.1,13.79554668,670,133,528,0.14,0,20.062,21.92776241
17.73333333,14.63041609,717,152,681,0.14,4.1,20.062,21.92776241
19.89166667,15.70291763,794,177,851,0.14,3.1,20.062,21.92776241
20.6,16.05645144,818,185,933,0.14,5.2,20.062,21.92776241
21.24166667,16.29687855,802,187,930,0.14,3.6,20.062,21.92776241
22.63333333,16.83649872,799,182,892,0.14,3.1,20.062,21.92776241
23.65,16.65474741,780,170,794,0.14,5.2,20.062,21.92776241
22.61666667,15.74394265,721,150,632,0.14,6.2,20.062,21.92776241
21.7,15.13687098,624,121,436,0.14,6.7,20.062,21.92776241
20.35833333,14.72464094,455,83,227,0.14,7.2,20.062,21.92776241
18.46666667,14.33177814,134,39,55,0.14,3.6,20.062,21.92776241
16.80833333,13.58242454,0,1,1,0.14,5.2,20.062,21.92776241
15.80833333,13.05760673,0,0,0,0.14,2.1,20.062,21.92776241
15.25,12.86774759,0,0,0,0.14,3.1,20.062,21.92776241
14.65,12.80374988,0,0,0,0.14,6.7,20.062,21.92776241
14.4,11.48633501,0,0,0,0.14,4.6,20.062,21.92776241
14.10833333,11.6011039,0,0,0,0.14,4.1,20.062,21.92316903
13.25833333,11.68036399,0,0,0,0.14,2.1,20.062,21.92316903
13.09166667,11.70791358,0,0,0,0.14,3.1,20.062,21.92316903
13.3,11.84162302,0,0,0,0.14,2.6,20.062,21.92316903
12.65833333,11.45729328,0,0,0,0.14,1.5,20.062,21.92316903
12.84166667,11.52242336,66,18,26,0.14,3.1,20.062,21.92316903
13.94166667,12.17090882,439,41,135,0.14,3.6,20.062,21.92316903
15.1,12.62041028,447,101,284,0.14,4.6,20.062,21.92316903
17.175,13.48990238,818,76,557,0.14,3.6,20.062,21.92316903
18.3,14.18392041,878,90,737,0.14,4.6,20.062,21.92316903
19.29166667,14.86350749,909,98,868,0.14,3.6,20.062,21.92316903
20.99166667,15.80531783,925,103,947,0.14,4.6,20.062,21.92316903
22.34166667,16.29742532,932,104,966,0.14,6.2,20.062,21.92316903
23.09166667,16.25390575,921,101,917,0.14,2.6,20.062,21.92316903
23.65,16.26329964,896,94,809,0.14,4.1,20.062,21.92316903
23.55,16.23423295,862,84,659,0.14,4.1,20.062,21.92316903
22.65833333,15.82032035,791,68,465,0.14,4.6,20.062,21.92316903
20.91666667,15.09487106,656,49,254,0.14,7.2,20.062,21.92316903
18.36666667,14.27761939,339,27,67,0.14,6.2,20.062,21.92316903
16.55833333,13.45473874,6,1,3,0.14,4.1,20.062,21.92316903
16.1,13.13307955,0,0,0,0.14,4.1,20.062,21.92316903
15.80833333,13.05979957,0,0,0,0.14,3.1,20.062,21.92316903
15.6,13.00544563,0,0,0,0.14,2.1,20.062,21.92316903
15.25,12.17749079,0,0,0,0.14,0,20.062,21.92316903
15,12.28134794,0,0,0,0.14,0,20.062,21.91799822
14.65,12.6254454,0,0,0,0.14,0,20.062,21.91799822
14.10833333,12.24499844,0,0,0,0.14,0,20.062,21.91799822
13.55,11.83450446,0,0,0,0.14,1.5,20.062,21.91799822
13.3,11.68019012,0,0,0,0.14,2.1,20.062,21.91799822
13.65,12.07045047,13,17,18,0.14,2.1,20.062,21.91799822
14.89166667,12.7435828,278,64,123,0.14,2.1,20.062,21.91799822
16.53333333,13.53564059,518,107,318,0.14,6.2,20.062,21.91799822
18.19166667,14.30026502,643,143,520,0.14,3.6,20.062,21.91799822
19.89166667,14.81497485,731,169,707,0.14,2.6,20.062,21.91799822
20.6,14.97087433,768,186,836,0.14,5.2,20.062,21.91799822
21.24166667,15.51100582,787,196,913,0.14,4.1,20.062,21.91799822
21.7,15.89684126,797,197,934,0.14,6.2,20.062,21.91799822
22.34166667,16.0033327,787,192,888,0.14,5.2,20.062,21.91799822
22.45,15.86997784,750,179,776,0.14,5.7,20.062,21.91799822
21.26666667,15.4536071,699,157,622,0.14,6.2,20.062,21.91799822
19.60833333,14.85641917,598,126,424,0.14,7.2,20.062,21.91799822
17.90833333,14.04867555,419,86,215,0.14,6.7,20.062,21.91799822
16.55833333,13.36016358,103,38,49,0.14,5.2,20.062,21.91799822
15.80833333,12.86857247,0,1,1,0.14,5.2,20.062,21.91799822
15.6,12.87024797,0,0,0,0.14,5.2,20.062,21.91799822
15.25,12.87060969,0,0,0,0.14,4.6,20.062,21.91799822
15,12.77185767,0,0,0,0.14,4.6,20.062,21.91799822
15,12.40071846,0,0,0,0.14,4.6,20.062,21.91799822
15,12.50719118,0,0,0,0.14,5.2,20.062,21.91225152
15,12.77223373,0,0,0,0.14,4.1,20.062,21.91225152
15,12.77223373,0,0,0,0.14,5.2,20.062,21.91225152
15,12.58721452,0,0,0,0.14,3.6,20.062,21.91225152
15,12.45457289,0,0,0,0.14,4.1,20.062,21.91225152
14.65,12.31498252,1,9,9,0.14,3.6,20.062,21.91225152
15.1,12.49064924,16,64,67,0.14,3.1,20.062,21.91225152
16.24166667,12.93430548,5,135,138,0.14,2.6,20.062,21.91225152
17.63333333,13.51645783,225,218,349,0.14,2.1,20.062,21.91225152
18.94166667,14.05016459,656,191,672,0.14,2.6,20.062,21.91225152
20.1,14.50221255,768,186,834,0.14,6.2,20.062,21.91225152
20.89166667,14.7693353,791,196,914,0.14,5.7,20.062,21.91225152
21.1,14.82297392,789,198,925,0.14,5.2,20.062,21.91225152
21.1,14.99022527,777,192,877,0.14,5.2,20.062,21.91225152
21.1,14.94250652,750,179,774,0.14,9.3,20.062,21.91225152
20.45833333,14.61808607,697,157,618,0.14,10.3,20.062,21.91225152
19.35833333,14.38320824,594,125,420,0.14,7.7,20.062,21.91225152
18.25833333,14.25992795,414,85,212,0.14,7.7,20.062,21.91225152
17.15833333,13.97209404,97,37,47,0.14,6.7,20.062,21.91225152
16.35,13.60547469,0,1,1,0.14,5.2,20.062,21.91225152
15.80833333,13.38956799,0,0,0,0.14,4.6,20.062,21.91225152
15.6,13.14275489,0,0,0,0.14,4.6,20.062,21.91225152
15.25,12.87156216,0,0,0,0.14,5.2,20.062,21.91225152
14.65,12.26364405,0,0,0,0.14,3.1,20.062,21.91225152
14.4,12.26414066,0,0,0,0.14,3.1,20.062,21.90593063
14.10833333,12.42259555,0,0,0,0.14,2.1,20.062,21.90593063
13.55,12.18828246,0,0,0,0.14,3.6,20.062,21.90593063
13.65,12.23456244,0,0,0,0.14,2.6,20.062,21.90593063
13.55,12.18803616,0,0,0,0.14,4.1,20.062,21.90593063
13.65,12.40698319,2,9,9,0.14,4.1,20.062,21.90593063
14.54166667,12.90794549,19,55,59,0.14,7.2,20.062,21.90593063
15,12.90342802,47,123,142,0.14,6.2,20.062,21.90593063
15.35,12.91135334,74,194,238,0.14,5.7,20.062,21.90593063
15.6,13.19768354,266,254,448,0.14,6.2,20.062,21.90593063
16.24166667,13.6065062,72,377,438,0.14,6.7,20.062,21.90593063
17.63333333,14.09425109,610,286,839,0.14,7.7,20.062,21.90593063
18.3,14.14582272,824,130,887,0.14,8.8,20.062,21.90593063
18.3,14.0425232,745,139,794,0.14,9.8,20.062,21.90593063
18.3,14.04156423,815,110,754,0.14,9.3,20.062,21.90593063
18.00833333,13.92807064,822,84,626,0.14,7.7,20.062,21.90593063
17.45,13.74403404,620,111,416,0.14,7.7,20.062,21.90593063
16.26666667,13.29011838,341,82,186,0.14,7.7,20.062,21.90593063
14.9,12.72720285,19,35,37,0.14,6.2,20.062,21.90593063
14.4,12.69802755,0,0,0,0.14,7.2,20.062,21.90593063
14.4,12.82529702,0,0,0,0.14,5.2,20.062,21.90593063
14.4,12.82519068,0,0,0,0.14,7.2,20.062,21.90593063
14.10833333,12.72174753,0,0,0,0.14,3.6,20.062,21.90593063
13.9,12.47315164,0,0,0,0.14,4.1,20.062,21.90593063
13.9,12.52268975,0,0,0,0.14,5.2,20.062,21.89903742
13.9,12.6459908,0,0,0,0.14,4.6,20.062,21.89903742
13.9,12.64577939,0,0,0,0.14,4.1,20.062,21.89903742
13.55,12.30933665,0,0,0,0.14,4.1,20.062,21.89903742
13.3,12.06871881,0,0,0,0.14,2.6,20.062,21.89903742
13.3,12.06880346,0,8,8,0.14,2.6,20.062,21.89903742
13.3,12.23768921,1,77,77,0.14,4.1,20.062,21.89903742
13.65,12.52691878,9,122,125,0.14,4.1,20.062,21.89903742
13.9,12.64577939,6,126,129,0.14,5.2,20.062,21.89903742
14.19166667,12.92615668,6,207,211,0.14,4.1,20.062,21.89903742
15.1,13.43589318,7,307,312,0.14,4.6,20.062,21.89903742
16.24166667,13.86842446,100,388,478,0.14,7.2,20.062,21.89903742
16.7,14.21333552,229,415,625,0.14,6.2,20.062,21.89903742
17.34166667,14.41265419,286,372,623,0.14,7.7,20.062,21.89903742
18.09166667,14.56454751,632,226,724,0.14,8.2,20.062,21.89903742
17.65833333,14.41874097,327,232,446,0.14,7.7,20.062,21.89903742
16.26666667,14.09568355,100,138,187,0.14,7.7,20.062,21.89903742
15.25,13.6313968,31,110,120,0.14,6.2,20.062,21.89903742
14.65,13.06033533,18,36,38,0.14,5.2,20.062,21.89903742
14.10833333,12.71951133,0,0,0,0.14,5.2,20.062,21.89903742
14.19166667,12.74954723,0,0,0,0.14,5.2,20.062,21.89903742
14.10833333,12.7200694,0,0,0,0.14,5.2,20.062,21.89903742
13.9,12.47141067,0,0,0,0.14,5.2,20.062,21.89903742
13.9,11.8177262,0,0,0,0.14,4.6,20.062,21.89903742
13.9,11.96965162,0,0,0,0.14,4.1,20.062,21.89157393
13.9,12.34678558,0,0,0,0.14,3.6,20.062,21.89157393
13.9,12.34652383,0,0,0,0.14,4.6,20.062,21.89157393
13.55,12.35520357,0,0,0,0.14,2.1,20.062,21.89157393
13.3,12.35661373,0,0,0,0.14,3.6,20.062,21.89157393
13.3,12.35661373,0,10,10,0.14,5.2,20.062,21.89157393
13.65,12.52582746,2,35,36,0.14,4.6,20.062,21.89157393
14.19166667,12.74978007,8,87,91,0.14,3.6,20.062,21.89157393
14.75,13.15614606,4,189,192,0.14,5.2,20.062,21.89157393
15.99166667,13.6392633,1,307,308,0.14,5.2,20.062,21.89157393
16.7,13.92198006,8,341,348,0.14,4.6,20.062,21.89157393
17.63333333,14.39460342,289,326,587,0.14,5.7,20.062,21.89157393
18.00833333,14.52913865,250,467,695,0.14,6.2,20.062,21.89157393
18.73333333,14.77479368,286,294,544,0.14,8.2,20.062,21.89157393
18.46666667,14.681304,438,242,586,0.14,8.8,20.062,21.89157393
17.45,14.32823646,412,209,477,0.14,9.8,20.062,21.89157393
16.55833333,13.98516009,222,154,262,0.14,10.3,20.062,21.89157393
16.1,13.59984252,303,96,186,0.14,6.7,20.062,21.89157393
15.45833333,13.24510191,6,30,30,0.14,7.7,20.062,21.89157393
15,13.08230638,0,0,0,0.14,6.2,20.062,21.89157393
15.35,13.03892869,0,0,0,0.14,6.2,20.062,21.89157393
15.25,12.86733441,0,0,0,0.14,6.2,20.062,21.89157393
15,12.76864878,0,0,0,0.14,4.6,20.062,21.89157393
15.35,12.39807892,0,0,0,0.14,5.2,20.062,21.89157393
15.25,12.50619161,0,0,0,0.14,5.2,20.062,21.88354237
15,12.58330652,0,0,0,0.14,4.6,20.062,21.88354237
15,12.45043231,0,0,0,0.14,2.6,20.062,21.88354237
15,12.45043231,0,0,0,0.14,4.6,20.062,21.88354237
15,12.63688601,0,0,0,0.14,4.1,20.062,21.88354237
15,12.7695412,1,11,11,0.14,4.6,20.062,21.88354237
15.35,12.71908052,0,42,42,0.14,4.1,20.062,21.88354237
15.6,12.86915392,3,103,104,0.14,3.1,20.062,21.88354237
15.89166667,12.95209143,3,190,191,0.14,3.1,20.062,21.88354237
15.80833333,13.15978762,1,300,301,0.14,3.1,20.062,21.88354237
16.24166667,13.40880141,4,299,303,0.14,2.1,20.062,21.88354237
17.63333333,13.66317803,4,364,368,0.14,5.2,20.062,21.88354237
18.94166667,14.04828433,271,369,616,0.14,5.2,20.062,21.88354237
19.75,14.36560356,640,218,776,0.14,6.2,20.062,21.88354237
20.35,14.43551184,750,145,732,0.14,8.2,20.062,21.88354237
20.25,14.2821344,735,96,573,0.14,6.2,20.062,21.88354237
19.65,14.05432922,693,89,423,0.14,5.2,20.062,21.88354237
18.75833333,13.71678623,509,62,210,0.14,7.2,20.062,21.88354237
17.36666667,13.15818353,176,30,48,0.14,6.7,20.062,21.88354237
16.35,12.69823354,0,0,0,0.14,5.2,20.062,21.88354237
15.80833333,12.6373344,0,0,0,0.14,5.7,20.062,21.88354237
15.6,12.67997426,0,0,0,0.14,5.2,20.062,21.88354237
15.25,12.36113939,0,0,0,0.14,4.6,20.062,21.88354237
15,12.00746663,0,0,0,0.14,4.6,20.062,21.88354237
14.65,12.09456328,0,0,0,0.14,2.6,20.062,21.87494512
14.10833333,12.11918714,0,0,0,0.14,4.1,20.062,21.87494512
13.55,11.66270466,0,0,0,0.14,2.1,20.062,21.87494512
13.3,11.55879032,0,0,0,0.14,1.5,20.062,21.87494512
13.3,11.68192702,0,0,0,0.14,2.6,20.062,21.87494512
13.3,11.68220799,14,14,16,0.14,2.6,20.062,21.87494512
14.64166667,12.65166987,298,57,115,0.14,0,20.062,21.87494512
17.175,13.64139384,555,95,313,0.14,2.6,20.062,21.87494512
18.94166667,14.35388914,686,127,521,0.14,3.1,20.062,21.87494512
19.75,14.90231269,759,151,700,0.14,2.1,20.062,21.87494512
20.99166667,14.95375675,801,167,835,0.14,6.2,20.062,21.87494512
21.7,14.70562136,825,174,915,0.14,5.2,20.062,21.87494512
21.99166667,14.63615622,827,176,928,0.14,5.2,20.062,21.87494512
22.84166667,14.8085899,688,224,822,0.14,6.2,20.062,21.87494512
22.65833333,14.77153062,648,195,700,0.14,6.7,20.062,21.87494512
22.2,14.8536294,561,196,559,0.14,9.3,20.062,21.87494512
21.55833333,15.06760446,545,136,396,0.14,10.8,20.062,21.87494512
20.45833333,15.21543677,439,75,201,0.14,9.3,20.062,21.87494512
19.00833333,15.28408027,96,31,41,0.14,7.2,20.062,21.87494512
17.65833333,15.40652884,0,0,0,0.14,5.7,20.062,21.87494512
17.2,15.49191919,0,0,0,0.14,6.7,20.062,21.87494512
16.90833333,14.30679371,0,0,0,0.14,5.7,20.062,21.87494512
16.35,14.23331646,0,0,0,0.14,4.1,20.062,21.87494512
16.1,14.76270193,0,0,0,0.14,3.6,20.062,21.87494512
15.45833333,14.32514372,0,0,0,0.14,1.5,20.062,21.86578472
15,14.00930298,0,0,0,0.14,0,20.062,21.86578472
14.65,13.66958727,0,0,0,0.14,1.5,20.062,21.86578472
14.75,13.23351163,0,0,0,0.14,0,20.062,21.86578472
14.65,12.93623337,0,0,0,0.14,2.6,20.062,21.86578472
14.4,12.82682534,17,11,13,0.14,4.1,20.062,21.86578472
15.1,13.49305368,80,75,91,0.14,5.7,20.062,21.86578472
16.53333333,14.27999923,310,105,226,0.14,7.2,20.062,21.86578472
17.55,14.67144103,521,151,448,0.14,7.2,20.062,21.86578472
18.09166667,14.86232664,328,277,514,0.14,6.7,20.062,21.86578472
18.3,14.9019921,107,323,412,0.14,5.2,20.062,21.86578472
18.3,14.9019921,284,363,617,0.14,7.7,20.062,21.86578472
18.3,15.11185601,196,390,567,0.14,7.7,20.062,21.86578472
18.94166667,15.34431532,645,255,814,0.14,9.8,20.062,21.86578472
19.75,15.32502963,781,135,742,0.14,9.3,20.062,21.86578472
19.35833333,15.01234074,766,91,583,0.14,9.8,20.062,21.86578472
17.90833333,14.63821101,119,158,215,0.14,6.7,20.062,21.86578472
16.55833333,14.27767678,116,79,112,0.14,6.2,20.062,21.86578472
15.80833333,14.03368866,8,22,23,0.14,7.2,20.062,21.86578472
15.6,13.96830926,0,0,0,0.14,7.2,20.062,21.86578472
15.25,13.81575009,0,0,0,0.14,6.2,20.062,21.86578472
15,13.52562925,0,0,0,0.14,5.7,20.062,21.86578472
15,13.39724807,0,0,0,0.14,1,20.062,21.86578472
15,13.03375623,0,0,0,0.14,3.6,20.062,21.86578472
14.65,12.80630153,0,0,0,0.14,1.5,20.062,21.8560639
14.4,12.82556453,0,0,0,0.14,2.1,20.062,21.8560639
14.10833333,12.72230555,0,0,0,0.14,1.5,20.062,21.8560639
14.19166667,12.92717012,0,0,0,0.14,2.1,20.062,21.8560639
14.4,12.95160061,0,0,0,0.14,2.1,20.062,21.8560639
13.75833333,12.55746325,6,12,13,0.14,2.1,20.062,21.8560639
14.29166667,12.97026537,212,46,87,0.14,3.1,20.062,21.8560639
15.99166667,13.77190415,445,109,282,0.14,2.6,20.062,21.8560639
17.63333333,14.53915777,765,84,519,0.14,3.1,20.062,21.8560639
18.94166667,15.18932386,796,95,668,0.14,3.1,20.062,21.8560639
20.1,15.31807276,904,104,855,0.14,8.2,20.062,21.8560639
20.6,15.24709073,914,110,926,0.14,8.8,20.062,21.8560639
20.6,15.08618373,927,110,949,0.14,8.2,20.062,21.8560639
20.6,14.80836668,916,107,899,0.14,8.2,20.062,21.8560639
20.25,14.55920438,889,100,788,0.14,6.7,20.062,21.8560639
19.00833333,14.22887777,844,88,628,0.14,8.8,20.062,21.8560639
18.3,14.04088139,766,70,432,0.14,7.7,20.062,21.8560639
17.65833333,13.82902478,607,49,219,0.14,6.7,20.062,21.8560639
16.55833333,13.22819936,230,25,50,0.14,6.2,20.062,21.8560639
15.80833333,12.96863075,0,0,0,0.14,6.2,20.062,21.8560639
14.9,12.90974557,0,0,0,0.14,6.2,20.062,21.8560639
14.4,12.82619267,0,0,0,0.14,5.7,20.062,21.8560639
14.4,12.82619267,0,0,0,0.14,5.7,20.062,21.8560639
14.4,12.82619267,0,0,0,0.14,5.2,20.062,21.8560639
14.4,12.82619267,0,0,0,0.14,7.2,20.062,21.84578552
14.10833333,12.72286331,0,0,0,0.14,5.2,20.062,21.84578552
13.9,12.64729731,0,0,0,0.14,5.2,20.062,21.84578552
13.9,12.47431101,0,0,0,0.14,5.2,20.062,21.84578552
13.55,12.18828246,0,0,0,0.14,4.1,20.062,21.84578552
13.65,12.23525712,9,8,9,0.14,3.6,20.062,21.84578552
14.19166667,12.45179001,70,76,89,0.14,3.6,20.062,21.84578552
15.1,12.8114672,439,107,276,0.14,4.1,20.062,21.84578552
15.89166667,13.08553676,574,139,464,0.14,5.7,20.062,21.84578552
16.1,13.13778794,640,180,638,0.14,7.2,20.062,21.84578552
16.1,13.13778794,592,229,719,0.14,6.2,20.062,21.84578552
16.1,13.13778794,720,195,837,0.14,8.2,20.062,21.84578552
18.025,14.10695871,625,249,813,0.14,7.7,20.062,21.84578552
19.75,14.59003584,683,231,820,0.14,8.2,20.062,21.84578552
19.65,14.48256734,652,192,695,0.14,8.8,20.062,21.84578552
18.75833333,14.38002953,716,133,588,0.14,8.2,20.062,21.84578552
17.65833333,14.07142237,532,135,384,0.14,9.8,20.062,21.84578552
16.55833333,13.45890795,399,82,192,0.14,9.3,20.062,21.84578552
15.45833333,12.92950764,46,32,37,0.14,7.2,20.062,21.84578552
14.65,12.6278955,0,0,0,0.14,8.2,20.062,21.84578552
14.4,12.70008158,0,0,0,0.14,6.2,20.062,21.84578552
14.10833333,12.37416786,0,0,0,0.14,5.7,20.062,21.84578552
13.55,12.0658275,0,0,0,0.14,4.1,20.062,21.84578552
13.3,12.07104317,0,0,0,0.14,4.6,20.062,21.84578552
13.00833333,11.79066883,0,0,0,0.14,3.6,20.062,21.83495263
12.45,11.4172648,0,0,0,0.14,1.5,20.062,21.83495263
12.2,11.29167272,0,0,0,0.14,2.6,20.062,21.83495263
12.2,11.29167272,0,0,0,0.14,2.6,20.062,21.83495263
11.90833333,11.00858646,0,0,0,0.14,0,20.062,21.83495263
12.34166667,11.26559449,4,10,10,0.14,2.1,20.062,21.83495263
